Código,Instituição executora,Estado,Estratégia do trecho,Data,Ponto - Lat,Ponto - Long,Espécies - Classe,Espécies - Ordem,Espécies - Espécie,Espécie ameaçada,Caracterização do ambiente,Condição,Cidade
190459,Ambipar Response,Rio de Janeiro,Diário,2022-06-05,-213.746.933,-409.693.733,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190458,Ambipar Response,Rio de Janeiro,Diário,2022-06-05,-214.310.283,-410.151.517,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190433,Ambipar Response,Rio de Janeiro,Diário,2022-06-02,-2.271.943,-4.198.408,Reptilia,Testudines,Lepidochelys olivacea,Não,Arenoso,Morto,Cabo Frio
190430,Ambipar Response,Rio de Janeiro,Diário,2022-06-04,-2.293.527,-4.235.403,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Araruama
190427,Ambipar Response,Espírito Santo,Diário,2022-06-04,-200.311,-4.015.864,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Fundão
190425,Ambipar Response,Espírito Santo,Diário,2022-06-03,-20.634.575,-40.440.907,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guarapari
190421,Ambipar Response,Espírito Santo,Diário,2022-06-03,-208.303.308,-40.691.858,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Anchieta
190419,Ambipar Response,Espírito Santo,Diário,2022-06-03,-206.956.229,-405.129.054,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guarapari
190412,Ambipar Response,Espírito Santo,Diário,2022-06-04,-2.026.594,-402.623.433,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,Vitória
190397,Ambipar Response,Rio de Janeiro,Diário,2022-06-04,-21.392.351,-409.883.997,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190396,Ambipar Response,Rio de Janeiro,Diário,2022-06-04,-214.108.958,-410.037.786,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190395,Ambipar Response,Espírito Santo,Diário,2022-06-03,-207.279.335,-405.234.708,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guarapari
190393,Ambipar Response,Rio de Janeiro,Diário,2022-06-03,-227.302,-419.741,Reptilia,Testudines,Lepidochelys olivacea,Não,Arenoso,Morto,Cabo Frio
190388,Ambipar Response,Espírito Santo,Diário,2022-06-03,-208.333.691,-406.960.556,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Anchieta
190385,Ambipar Response,Espírito Santo,Acionamento,2022-06-03,-206.362.267,-404.299.368,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guarapari
190382,Ambipar Response,Espírito Santo,Diário,2022-06-02,-204.633,-40.34,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Vila Velha
190380,Ambipar Response,Espírito Santo,Acionamento,2022-06-02,-203.003,-402.806,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Vitória
190379,Ambipar Response,Espírito Santo,Diário,2022-06-02,-200.562,-401.899,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Serra
190376,Ambipar Response,Espírito Santo,Diário,2022-06-01,-200.579,-401.889,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Serra
190375,Ambipar Response,Espírito Santo,Diário,2022-06-01,-20.268,-402.701,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Vitória
190367,Ambipar Response,Espírito Santo,Diário,2022-06-01,-203.032,-40.29,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Vitória
190351,Ambipar Response,Rio de Janeiro,Diário,2022-06-03,-224.964,-419.013,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Rio das Ostras
190346,Ambipar Response,Rio de Janeiro,Diário,2022-06-03,-223.726,-417.752,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macaé
190345,Ambipar Response,Rio de Janeiro,Diário,2022-06-03,-223.731,-417.754,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macaé
190339,Ambipar Response,Rio de Janeiro,Diário,2022-06-03,-2.150.128,-410.699.081,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190337,Ambipar Response,Rio de Janeiro,Diário,2022-06-03,-214.274.667,-4.101.208,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190336,Ambipar Response,Rio de Janeiro,Diário,2022-06-03,-214.753.217,-410.537.433,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190318,Ambipar Response,Espírito Santo,Diário,2022-06-02,-208.976.981,-407.757.635,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Itapemirim
190316,Ambipar Response,Espírito Santo,Diário,2022-06-02,-1.942.719,-3.971.621,Reptilia,Testudines,Lepidochelys olivacea,Não,Arenoso,Morto,Linhares
190298,Ambipar Response,Rio de Janeiro,Diário,2022-06-02,-223.654,-417.741,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macaé
190288,Ambipar Response,Espírito Santo,Diário,2022-06-01,-1.965.322,-3.982.131,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Linhares
190270,Ambipar Response,Rio de Janeiro,Diário,2022-06-02,-21.484.225,-41.060.675,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190264,Ambipar Response,Espírito Santo,Diário,2022-06-01,-208.611.545,-407.563.201,Aves,Charadriiformes,Thalasseus acuflavidus,Não,Arenoso,Morto,Piuma
190263,Ambipar Response,Espírito Santo,Diário,2022-06-01,-206.530.987,-404.759.045,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guarapari
190262,Ambipar Response,Rio de Janeiro,Diário,2022-06-01,-228.563,-4.198.694,Aves,Charadriiformes,Thalasseus acuflavidus,Não,Arenoso,Vivo,Cabo Frio
190261,Ambipar Response,Rio de Janeiro,Diário,2022-06-01,-2.296.101,-4.202.259,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,Arraial do Cabo
190260,Ambipar Response,Espírito Santo,Diário,2022-06-01,-20.728.864,-405.242.172,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guarapari
190257,Ambipar Response,Espírito Santo,Diário,2022-06-01,-206.525.798,-404.777.845,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guarapari
190255,Ambipar Response,Espírito Santo,Diário,2022-06-01,-20.884.133,-407.623.483,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Itapemirim
190232,Ambipar Response,Espírito Santo,Diário,2022-05-31,-204.124,-403.215,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Vila Velha
190228,Ambipar Response,Espírito Santo,Diário,2022-05-31,-200.731,-401.756,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Serra
190227,Ambipar Response,Rio de Janeiro,Diário,2022-06-01,-214.238.533,-410.097.667,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190226,Ambipar Response,Rio de Janeiro,Diário,2022-06-01,-2.140.021,-409.981.483,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190225,Ambipar Response,Rio de Janeiro,Diário,2022-06-01,-214.257.283,-410.111.133,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190224,Ambipar Response,Rio de Janeiro,Diário,2022-06-01,-214.646.917,-410.416.967,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190223,Ambipar Response,Rio de Janeiro,Diário,2022-06-01,-215.043.983,-41.070.705,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190215,Ambipar Response,Rio de Janeiro,Diário,2022-06-01,-2.295.514,-4.207.473,Aves,Procellariiformes,Puffinus gravis,Não,Arenoso,Vivo,Arraial do Cabo
190211,Ambipar Response,Rio de Janeiro,Diário,2022-06-01,-223.237,-41.721,Reptilia,Testudines,Eretmochelys imbricata,Não,Arenoso,Morto,Macaé
190210,Ambipar Response,Espírito Santo,Diário,2022-05-31,-203.078,-402.899,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Vitória
190204,Ambipar Response,Rio de Janeiro,Diário,2022-06-01,-222.094,-414.764,Reptilia,Testudines,Lepidochelys olivacea,Não,Arenoso,Morto,Quissamã
190197,Ambipar Response,Espírito Santo,Diário,2022-05-31,-204.626,-403.394,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Vila Velha
190193,Ambipar Response,Espírito Santo,Diário,2022-05-30,-203.008,-402.908,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Vitória
190191,Ambipar Response,Espírito Santo,Diário,2022-05-30,-200.795,-401.736,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Serra
190183,Ambipar Response,Espírito Santo,Diário,2022-05-31,-206.238,-404.529,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guarapari
190181,Ambipar Response,Rio de Janeiro,Diário,2022-05-30,-225.828,-419.862,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,Casimiro de Abreu
190180,Ambipar Response,Rio de Janeiro,Diário,2022-05-31,-223.394,-41.741,Aves,Suliformes,Fregata magnificens,Não,Outros,Vivo,Macaé
190172,Ambipar Response,Espírito Santo,Diário,2022-05-31,-210.317,-408.127,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Marataízes
190171,Ambipar Response,Espírito Santo,Diário,2022-05-31,-209.122,-407.847,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Itapemirim
190170,Ambipar Response,Espírito Santo,Diário,2022-05-30,-204.752,-403.466,Aves,Charadriiformes,Larus dominicanus,Não,Arenoso,Vivo,Vila Velha
190160,Ambipar Response,Espírito Santo,Diário,2022-05-31,-208.878,-407.651,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Itapemirim
190159,Ambipar Response,Espírito Santo,Diário,2022-05-31,-18.597.965,-397.284.265,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Conceição da Barra
190157,Ambipar Response,Espírito Santo,Diário,2022-05-30,-208.982,-407.759,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Itapemirim
190143,Ambipar Response,Rio de Janeiro,Diário,2022-05-31,-21.482.325,-4.105.934,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190142,Ambipar Response,Rio de Janeiro,Diário,2022-05-31,-21.430.975,-41.014.705,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190141,Ambipar Response,Rio de Janeiro,Diário,2022-05-31,-213.747.033,-409.693.917,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190140,Ambipar Response,Rio de Janeiro,Diário,2022-05-31,-2.139.188,-409.866.683,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190139,Ambipar Response,Rio de Janeiro,Diário,2022-05-31,-2.144.655,-410.245,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190138,Ambipar Response,Rio de Janeiro,Diário,2022-05-31,-215.193.017,-410.717.967,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190137,Ambipar Response,Espírito Santo,Diário,2022-05-31,-208.671,-407.589,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piuma
190130,Ambipar Response,Rio de Janeiro,Diário,2022-05-29,-2.297.533,-4.202.089,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Arraial do Cabo
190117,Ambipar Response,Rio de Janeiro,Diário,2022-05-31,-223.909,-417.745,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macaé
190110,Ambipar Response,Espírito Santo,Diário,2022-05-30,-207.343,-405.317,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guarapari
190104,Ambipar Response,Espírito Santo,Diário,2022-05-28,-211.401,-408.784,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Marataízes
190103,Ambipar Response,Espírito Santo,Diário,2022-05-23,-209.959,-408.094,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Itapemirim
190096,Ambipar Response,Espírito Santo,Diário,2022-05-28,-212.429,-409.561,Mammalia,Cetacea,Sotalia guianensis,Não,Arenoso,Morto,Presidente Kennedy
190095,Ambipar Response,Espírito Santo,Acionamento,2022-05-30,-208.185.975,-406.146.627,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,Anchieta
190094,Ambipar Response,Espírito Santo,Diário,2022-05-28,-212.135,-409.397,Mammalia,Cetacea,Sotalia guianensis,Não,Arenoso,Morto,Presidente Kennedy
190093,Ambipar Response,Espírito Santo,Diário,2022-05-28,-203.012,-402.908,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Vitória
190089,Ambipar Response,Espírito Santo,Diário,2022-05-22,-208.344,-407.005,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Anchieta
190088,Ambipar Response,Rio de Janeiro,Diário,2022-05-29,-227.539,-418.735,Reptilia,Testudines,Lepidochelys olivacea,Não,Outros,Morto,Armação dos Búzios
190087,Ambipar Response,Espírito Santo,Diário,2022-05-22,-208.338,-406.956,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Anchieta
190086,Ambipar Response,Rio de Janeiro,Diário,2022-05-29,-22.753,-418.961,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,Armação dos Búzios
190085,Ambipar Response,Espírito Santo,Diário,2022-05-28,-199.501.599,-401.534.208,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Aracruz
190082,Ambipar Response,Espírito Santo,Diário,2022-05-22,-20.675,-40.497,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guarapari
190068,Ambipar Response,Rio de Janeiro,Diário,2022-05-30,-223.486,-417.575,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macaé
190067,Ambipar Response,Espírito Santo,Diário,2022-05-30,-1.873.059,-3.974.632,Mammalia,Cetacea,Sotalia guianensis,Não,Arenoso,Morto,São Mateus
190063,Ambipar Response,Rio de Janeiro,Diário,2022-05-30,-213.948.917,-409.927.817,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190062,Ambipar Response,Rio de Janeiro,Diário,2022-05-30,-21.456.945,-41.035.015,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
190042,Ambipar Response,Rio de Janeiro,Diário,2022-05-29,-223.684,-417.746,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macaé
190039,Ambipar Response,Rio de Janeiro,Diário,2022-05-28,-225.235,-419.204,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Rio das Ostras
190005,Ambipar Response,Espírito Santo,Diário,2022-05-29,-1.867.289,-3.974.372,Aves,Procellariiformes,Calonectris diomedea,Não,Arenoso,Morto,São Mateus
189990,Ambipar Response,Rio de Janeiro,Diário,2022-05-29,-214.524.867,-410.299.033,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189974,Ambipar Response,Rio de Janeiro,Diário,2022-05-28,-21.479.565,-4.105.777,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189973,Ambipar Response,Rio de Janeiro,Diário,2022-05-28,-21.465.875,-410.429.283,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189972,Ambipar Response,Rio de Janeiro,Diário,2022-05-28,-214.716.967,-410.503.867,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189971,Ambipar Response,Rio de Janeiro,Diário,2022-05-28,-215.453.183,-410.666.433,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189970,Ambipar Response,Rio de Janeiro,Diário,2022-05-28,-214.903.933,-410.650.583,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189969,Ambipar Response,Rio de Janeiro,Diário,2022-05-27,-2.147.457,-4.105.299,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189968,Ambipar Response,Rio de Janeiro,Diário,2022-05-27,-2.136.184,-4.096.443,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189967,Ambipar Response,Rio de Janeiro,Diário,2022-05-28,-2.277.099,-4.192.364,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,Armação dos Búzios
189965,Ambipar Response,Rio de Janeiro,Diário,2022-05-27,-2.145.296,-4.103.072,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189929,Ambipar Response,Rio de Janeiro,Diário,2022-05-27,-22.716.386,-4.198.585,Mammalia,Cetacea,Sotalia guianensis,Não,Arenoso,Morto,Cabo Frio
189907,Ambipar Response,Rio de Janeiro,Diário,2022-05-27,-2.149.082,-410.652.717,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189906,Ambipar Response,Rio de Janeiro,Diário,2022-05-27,-21.452.355,-4.102.978,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189900,Ambipar Response,Espírito Santo,Diário,2022-05-27,-1.871.724,-3.974.648,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Mateus
189898,Ambipar Response,Espírito Santo,Diário,2022-05-27,-1.874.896,-3.974.713,Aves,Procellariiformes,Calonectris diomedea,Não,Arenoso,Morto,São Mateus
189879,Ambipar Response,Espírito Santo,Diário,2022-05-27,-196.767.726,-398.897.817,Aves,Procellariiformes,Thalassarche chlororhynchos,Sim,Arenoso,Vivo,Linhares
189868,Ambipar Response,Espírito Santo,Diário,2022-05-26,-200.625,-401.843,Aves,Procellariiformes,Thalassarche melanophris,Não,Arenoso,Morto,Serra
189863,Ambipar Response,Espírito Santo,Diário,2022-05-26,-20.31,-402.852,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Vitória
189844,Ambipar Response,Espírito Santo,Diário,2022-05-24,-199.119,-400.977,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Aracruz
189840,Ambipar Response,Rio de Janeiro,Diário,2022-05-26,-2.137.007,-409.679.433,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189839,Ambipar Response,Rio de Janeiro,Diário,2022-05-26,-213.922.283,-409.841.717,Mammalia,Cetacea,Sotalia guianensis,Não,Arenoso,Morto,São Francisco de Itabapoana
189838,Ambipar Response,Rio de Janeiro,Diário,2022-05-26,-214.098.667,-410.032.017,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189837,Ambipar Response,Rio de Janeiro,Diário,2022-05-26,-214.242.167,-410.101.017,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189836,Ambipar Response,Rio de Janeiro,Diário,2022-05-26,-214.527.333,-4.103.002,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
189835,Ambipar Response,Rio de Janeiro,Diário,2022-05-26,-214.621.933,-410.380.233,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
