Código,Instituição executora,Estado,Cidade,Praia,Estratégia do trecho,Maré inicial,Data,Ponto - Lat,Ponto - Long,Espécies - Classe,Espécies - Ordem,Espécies - Espécie,Espécie ameaçada,Caracterização do ambiente,Condição
207712,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-242.629.383,-469.158.317,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207711,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-242.660.915,-469.209.304,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207710,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-242.660.917,-4.692.093,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207709,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-242.668.167,-469.220.267,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207708,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-242.673.133,-469.229.167,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207707,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-242.673.917,-469.232.583,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207706,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-242.684.483,-469.245.967,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207705,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-242.690.317,-469.255.433,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207704,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-242.702.917,-46.927.505,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207703,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-2.427.136,-469.289.067,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207702,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-24.271.355,-469.289.233,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207701,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-24.271.975,-469.298.533,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207700,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-242.723.733,-469.304.433,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207699,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-242.728.067,-469.310.533,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207698,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-242.728.017,-469.310.733,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207697,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2022-09-18,-242.727.967,-469.310.483,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207696,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.737.942,-469.324.256,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207695,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.752.333,-469.345.583,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207694,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.765.533,-46.936.545,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207693,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.765.517,-4.693.653,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207692,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.775.767,-46.937.895,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207691,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-2.427.974,-4.694.084,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207690,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-24.279.915,-469.411.433,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207689,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-24.279.915,-469.411.433,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207688,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-24.279.915,-469.411.433,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207687,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.808.233,-469.422.717,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207686,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.817.033,-469.435.167,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207685,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.828.367,-46.945.175,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207684,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.836.483,-469.460.883,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207683,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-2.428.451,-469.473.167,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207682,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.853.283,-4.694.843,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207681,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-2.428.543,-4.694.861,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207680,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.858.183,-46.949.045,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207679,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-24.285.875,-469.491,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207678,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.897.867,-46.954.345,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207677,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.898.933,-469.545.017,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207676,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.926.763,-469.581.188,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
207675,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.931.075,-469.586.945,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207674,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-2.429.352,-469.590.633,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207673,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-24.296.805,-469.630.867,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207672,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.970.763,-469.635.381,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207671,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-242.978.033,-469.642.983,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207670,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-24.297.916,-469.645.007,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207669,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-243.002.523,-469.669.419,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207668,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-243.103.067,-469.793.467,Aves,Suliformes,Sula leucogaster,Não,Arenoso,Morto
207667,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-24.314.415,-46.983.485,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207666,Trecho 08,São Paulo,Peruíbe,Peruíbe,Diário,Enchente,2022-09-18,-243.205.395,-46.989.989,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207665,Trecho 09,São Paulo,Guarujá,Pereque,Diário,Enchente,2022-09-18,-2.392.885,-4.618.086,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207663,Trecho 09,São Paulo,Guarujá,Mar Casado/Pernambuco,Diário,Enchente,2022-09-18,-2.396.653,-4.618.567,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207660,Trecho 09,São Paulo,Guarujá,Enseada-Guarujá,Diário,Enchente,2022-09-18,-2.398.843,-4.623.339,Aves,Procellariiformes,Thalassarche melanophris,Não,Arenoso,Morto
207658,Trecho 09,São Paulo,Guarujá,Enseada-Guarujá,Diário,Enchente,2022-09-18,-2.398.848,-4.623.397,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207657,Trecho 09,São Paulo,Guarujá,Enseada-Guarujá,Diário,Enchente,2022-09-18,-2.398.898,-4.623.566,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207656,Trecho 09,São Paulo,Guarujá,Enseada-Guarujá,Diário,Enchente,2022-09-18,-2.399.125,-4.624.434,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207551,Trecho 09,São Paulo,Guarujá,Pitangueiras,Diário,Enchente,2022-09-18,-239.986.072,-462.584.388,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207548,Trecho 09,São Paulo,Guarujá,Pitangueiras,Diário,Enchente,2022-09-18,-239.955.484,-462.510.949,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207545,Trecho 09,São Paulo,Guarujá,Pitangueiras,Diário,Enchente,2022-09-18,-239.955.568,-462.510.788,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207470,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-249.870.559,-478.531.347,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
207469,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-249.837.998,-478.502.523,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
207468,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-249.739.028,-478.414.912,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
207467,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-249.732.025,-478.407.131,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
207466,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-24.972.587,-478.401.856,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207465,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-249.573.287,-478.247.339,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
207464,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-249.537.251,-478.207.041,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
207463,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-2.493.924,-478.046.816,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto
207462,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-249.026.406,-477.603.125,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
207461,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.539.135,-476.981.036,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Vivo
207460,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.539.135,-476.981.036,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207459,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.539.005,-476.980.979,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Vivo
207458,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.539.648,-476.981.125,Aves,Procellariiformes,Thalassarche chlororhynchos,Sim,Arenoso,Morto
207457,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.503.038,-47.693.139,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207456,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.500.469,-476.928.154,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207455,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.500.469,-476.928.154,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207454,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.500.469,-476.928.154,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207453,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.500.469,-476.928.154,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207452,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.492.414,-476.918.051,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207451,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.492.187,-476.917.408,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207450,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.492.187,-476.917.408,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207449,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.475.434,-476.895.295,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207448,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.417.523,-476.817.803,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207447,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.343.854,-476.720.545,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207446,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.341.987,-476.717.185,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207445,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.341.078,-476.716.357,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207444,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.341.085,-476.716.366,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207443,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.338.689,-476.712.017,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207442,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.239.239,-476.581.992,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207441,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.227.009,-47.656.535,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207440,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.227.009,-47.656.535,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207439,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.216.959,-476.550.791,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207438,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.216.963,-476.550.791,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207437,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.215.508,-476.548.969,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207436,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.215.508,-476.548.974,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207435,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-24.820.939,-476.541.652,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207434,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.100.488,-47.639.357,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207433,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.074.228,-476.355.718,Aves,Procellariiformes,Macronectes giganteus,Não,Arenoso,Morto
207432,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.058.458,-47.633.647,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207431,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.054.506,-476.330.303,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207430,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.045.645,-476.320.749,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207429,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-248.040.651,-476.314.502,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207428,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-24.804.065,-476.314.503,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207427,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.986.589,-476.240.106,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207426,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.984.018,-476.236.625,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207425,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.951.069,-476.187.438,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207424,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.946.908,-476.182.999,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207423,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.943.562,-47.617.786,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207422,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.943.446,-476.177.744,Aves,Procellariiformes,Puffinus griseus,Não,Arenoso,Morto
207421,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.927.796,-476.157.348,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207420,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.868.329,-476.072.553,Aves,Procellariiformes,Thalassarche chlororhynchos,Sim,Arenoso,Morto
207419,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.868.323,-476.072.597,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207418,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.759.987,-475.907.349,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207414,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.572.413,-475.610.912,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207413,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.572.413,-475.610.912,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207412,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.105.702,-47.475.872,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207411,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Cheia,2022-09-18,-247.105.702,-47.475.872,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207359,Trecho 10,São Paulo,Ubatuba,Estaleiro,Diário,Enchente,2022-09-18,-233.466.073,-448.826.694,Aves,Suliformes,Phalacrocorax brasilianus,Não,Arenoso,Morto
207276,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazante,2022-09-18,-253.021.514,-480.895.611,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207275,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazante,2022-09-18,-25.294.787,-480.835.876,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207271,Trecho 10,São Paulo,Ilhabela,Santa Tereza,Diário,Cheia,2022-09-18,-237.722.058,-453.520.681,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207247,Trecho 09,São Paulo,Guarujá,Mar Casado/Pernambuco,Diário,Enchente,2022-09-16,-239.731.969,-461.878.494,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207240,Trecho 09,São Paulo,Guarujá,Enseada-Guarujá,Diário,Enchente,2022-09-18,-2.399.291,-4.624.814,Aves,Suliformes,Sula leucogaster,Não,Arenoso,Morto
207238,Trecho 09,São Paulo,Guarujá,Astúrias,Diário,Enchente,2022-09-18,-24.004.473,-462.670.269,Aves,Charadriiformes,Larus dominicanus,Não,Arenoso,Vivo
207206,Trecho 08,São Paulo,Peruíbe,Guaraú,Diário,Enchente,2022-09-17,-24.374.805,-470.161.581,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207205,Trecho 08,São Paulo,"Mongaguá,Praia Grande",Praia Grande - Mongaguá,Diário,Vazante,2022-09-17,-240.788.979,-465.843.887,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
207204,Trecho 08,São Paulo,Itanhaém,Itanhaém,Diário,Vazante,2022-09-17,-24.166.895,-46.751.839,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Outros,Morto
207203,Trecho 08,São Paulo,Itanhaém,Itanhaém,Diário,Cheia,2022-09-17,-242.413.053,-468.815.378,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207202,Trecho 08,São Paulo,Itanhaém,Itanhaém,Diário,Cheia,2022-09-17,-242.291.047,-468.627.928,Aves,Procellariiformes,Thalassarche chlororhynchos,Sim,Arenoso,Morto
207201,Trecho 08,São Paulo,Itanhaém,Itanhaém,Diário,Cheia,2022-09-17,-242.009.906,-468.111.774,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207200,Trecho 08,São Paulo,Itanhaém,Itanhaém,Diário,Cheia,2022-09-17,-241.450.076,-467.129.152,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
207199,Trecho 08,São Paulo,Mongaguá,Mongaguá,Diário,Cheia,2022-09-17,-24.104.617,-466.362.396,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto
207198,Trecho 08,São Paulo,Mongaguá,Mongaguá,Diário,Cheia,2022-09-17,-241.046.447,-466.362.237,Aves,Procellariiformes,Thalassarche chlororhynchos,Sim,Arenoso,Morto
